A11,A12,A13,Q1,A14,Q2,Q02,A30,A31,A32,A33,A34,Q3,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,Q5,Q05,QQ5,A61,A62,A63,A64,A65,Q06,A71,A72,A73,A74,A75,Q8,A91,A92,A93,A94,A95,A101,A102,A103,Q11,A121,A122,A123,A124,Q13,A141,A142,A143,A151,A152,A153,Q16,A171,A172,A173,A174,Q18,A191,A192,A202,Type1,Type2
0,0,0,0,1,24,3,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1311,2,0.06555,0,1,0,0,0,2,0,0,0,1,0,3,0,0,0,1,0,1,0,0,3,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1
0,0,0,0,1,24,3,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,3105,4,0.15525,0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,0,1,0,0,1,0,1,0,2,0,0,1,0,1,1,0,0,0,1
1,0,0,1,0,6,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1374,2,0.0687,0,0,0,0,1,0,1,0,0,0,0,3,0,1,0,0,0,1,0,0,3,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1
0,1,0,2,0,18,2,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,3612,4,0.1806,1,0,0,0,0,1,0,0,0,0,1,4,0,1,0,0,0,1,0,0,4,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1
0,0,1,3,0,18,2,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,3049,4,0.15245,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1
0,0,0,0,1,24,3,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,2032,3,0.1016,1,0,0,0,0,1,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,0,0,0,1,0,0,0,1,0,0,1,2,0,0,1,0,1,0,1,0,0,1
0,0,0,0,1,12,2,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,1255,2,0.06275,1,0,0,0,0,1,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,1,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,1,1,0,0,0,1
0,0,0,0,1,24,3,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,2022,3,0.1011,1,0,0,0,0,1,0,0,1,0,0,4,0,1,0,0,0,1,0,0,4,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1
0,0,0,0,1,24,3,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1552,2,0.0776,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,2,1,0,0,0,1
0,0,0,0,1,48,5,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,8858,5,0.4429,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2,0,0,1,0,1,0,1,0,0,1
0,0,0,0,1,12,2,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,996,1,0.0498,0,0,0,0,1,0,0,0,0,1,0,4,0,1,0,0,0,1,0,0,4,1,0,0,0,1,0,0,1,0,1,0,2,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,6,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1750,2,0.0875,0,0,1,0,0,3,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,2,1,0,0,0,1
0,1,0,2,0,12,2,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,1995,2,0.09975,0,1,0,0,0,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1
0,1,0,2,0,9,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1199,2,0.05995,1,0,0,0,0,1,0,0,0,1,0,4,0,1,0,0,0,1,0,0,4,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,1,1,0,1,0,0,1
1,0,0,1,0,24,3,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,2964,3,0.1482,0,0,0,0,1,0,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,2,0,1,0,0,1
0,0,1,3,0,6,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,683,1,0.03415,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1
0,1,0,2,0,24,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,4712,4,0.2356,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,1,0,2,0,0,0,1,1,0,1,0,0,1
0,1,0,2,0,24,3,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,1553,2,0.07765,0,1,0,0,0,2,0,0,0,1,0,2,0,1,0,0,0,1,0,0,2,0,1,0,0,1,0,0,1,1,0,0,2,0,0,1,0,1,0,1,0,0,1
0,0,0,0,1,24,3,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,2578,3,0.1289,0,0,0,1,0,4,0,0,0,0,1,2,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1
0,1,0,2,0,48,5,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,3979,4,0.19895,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,2,0,0,1,0,2,0,1,0,0,1
0,0,0,0,1,30,3,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,5954,5,0.2977,1,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,24,3,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,5433,5,0.27165,0,0,0,0,1,0,1,0,0,0,0,4,0,1,0,0,0,1,0,0,4,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1
1,0,0,1,0,15,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,806,1,0.0403,1,0,0,0,0,1,0,0,1,0,0,4,0,1,0,0,0,1,0,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1
0,1,0,2,0,9,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1082,2,0.0541,1,0,0,0,0,1,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,0,0,1,0,1,0,0,1,0,1,0,2,0,1,0,0,1,1,0,0,0,1
0,0,0,0,1,15,2,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,2788,3,0.1394,1,0,0,0,0,1,0,0,0,1,0,3,0,1,0,0,0,0,1,0,3,0,0,1,0,1,1,0,0,0,1,0,2,0,0,1,0,1,1,0,0,0,1
0,1,0,2,0,12,2,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,2930,3,0.1465,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,24,3,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,1927,2,0.09635,0,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,1,0,2,0,0,1,0,1,0,1,0,0,1
0,0,0,0,1,24,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,937,1,0.04685,1,0,0,0,0,1,0,1,0,0,0,3,0,0,0,1,0,1,0,0,3,0,0,1,0,1,0,0,1,0,1,0,2,0,1,0,0,1,1,0,0,0,1
0,1,0,2,0,12,2,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,3124,4,0.1562,1,0,0,0,0,1,0,1,0,0,0,3,0,0,1,0,0,1,0,0,3,1,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,2,1,0,0,0,1
0,0,0,0,1,9,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1388,2,0.0694,1,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,1,0,0,2,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,12,2,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,2133,3,0.10665,0,0,0,0,1,0,0,0,0,0,1,4,0,1,0,0,0,1,0,0,4,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1
1,0,0,1,0,9,1,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,2799,3,0.13995,1,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,1,1,0,0,2,0,0,1,0,2,1,0,0,0,1
1,0,0,1,0,12,2,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1289,2,0.06445,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1
1,0,0,1,0,12,2,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,385,1,0.01925,1,0,0,0,0,1,0,0,0,1,0,3,0,1,0,0,0,1,0,0,3,1,0,0,0,0,0,0,1,0,1,0,4,0,1,0,0,1,0,1,0,0,1
0,1,0,2,0,24,3,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1965,2,0.09825,0,0,0,0,1,0,0,0,1,0,0,4,0,1,0,0,0,1,0,0,4,0,0,1,0,0,0,0,1,1,0,0,2,0,0,1,0,1,0,1,0,0,1
0,0,0,0,1,21,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1572,2,0.0786,0,0,0,1,0,4,0,0,0,0,1,4,0,1,0,0,0,1,0,0,4,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1
0,0,0,0,1,24,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,3863,4,0.19315,1,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1
0,1,0,2,0,7,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,2329,3,0.11645,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1
0,0,1,3,0,10,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1275,2,0.06375,1,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,1,0,0,2,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1
1,0,0,1,0,24,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2828,3,0.1414,0,0,1,0,0,3,0,0,1,0,0,4,0,0,1,0,0,1,0,0,4,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1
0,0,0,0,1,24,3,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,4526,4,0.2263,1,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1
0,0,0,0,1,18,2,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,2051,3,0.10255,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,15,2,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1300,2,0.065,0,0,0,0,1,0,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,2,1,0,0,0,1
1,0,0,1,0,21,3,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,3357,4,0.16785,0,0,0,1,0,4,0,1,0,0,0,2,0,1,0,0,0,1,0,0,2,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1
1,0,0,1,0,24,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3632,4,0.1816,1,0,0,0,0,1,0,0,1,0,0,4,0,1,0,0,0,0,0,1,4,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1
0,1,0,2,0,48,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12204,5,0.6102,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1
0,1,0,2,0,60,5,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,9157,5,0.45785,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,2,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1
1,0,0,1,0,6,1,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,3676,4,0.1838,1,0,0,0,0,1,0,0,1,0,0,3,0,0,1,0,0,1,0,0,3,1,0,0,0,0,0,0,1,1,0,0,3,0,0,1,0,2,1,0,0,0,1
0,0,0,0,1,12,2,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,640,1,0.032,1,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1
0,1,0,2,0,21,3,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,3652,4,0.1826,1,0,0,0,0,1,0,0,0,1,0,3,0,0,1,0,0,1,0,0,3,0,1,0,0,1,0,0,1,0,1,0,2,0,0,1,0,1,1,0,0,0,1
1,0,0,1,0,12,2,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1858,2,0.0929,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,15,2,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1979,2,0.09895,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1
0,0,1,3,0,6,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,2116,3,0.1058,1,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1
0,0,0,0,1,42,5,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,4042,4,0.2021,0,0,1,0,0,3,0,0,1,0,0,4,0,0,1,0,0,1,0,0,4,1,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,1,0,1,0,0,1
0,0,0,0,1,9,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,3832,4,0.1916,0,0,0,0,1,0,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1
1,0,0,1,0,24,3,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,3660,4,0.183,1,0,0,0,0,1,0,0,1,0,0,4,0,1,0,0,0,1,0,0,4,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1
0,1,0,2,0,15,2,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1444,2,0.0722,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,12,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1393,2,0.06965,1,0,0,0,0,1,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,0,1,0,0,0,1,0,0,0,1,0,3,0,0,1,0,2,0,1,0,0,1
0,0,0,0,1,24,3,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1376,2,0.0688,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,60,5,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,15653,5,0.78265,1,0,0,0,0,1,0,0,0,1,0,4,0,0,1,0,0,1,0,0,4,0,0,1,0,1,0,0,1,0,1,0,2,0,0,1,0,1,0,1,0,0,1
0,0,0,0,1,12,2,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1493,2,0.07465,1,0,0,0,0,1,0,1,0,0,0,3,0,1,0,0,0,1,0,0,3,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,2,1,0,0,0,1
0,1,0,2,0,15,2,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1308,2,0.0654,1,0,0,0,0,1,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,1,1,0,0,0,1
0,0,0,0,1,24,3,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,1851,2,0.09255,1,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,1,0,1,0,2,0,0,1,0,1,0,1,0,0,1
1,0,0,1,0,18,2,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,1880,2,0.094,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,1,1,0,1,0,0,1
1,0,0,1,0,30,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4583,4,0.22915,1,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,1,1,0,0,0,1
1,0,0,1,0,48,5,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,7476,5,0.3738,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1
0,0,0,0,1,24,3,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,2346,3,0.1173,1,0,0,0,0,1,0,0,0,1,0,3,0,0,1,0,0,1,0,0,3,0,0,1,0,0,0,0,1,0,1,0,2,0,0,1,0,1,0,1,0,0,1
1,0,0,1,0,14,2,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,3973,4,0.19865,1,0,0,0,0,1,1,0,0,0,0,4,0,0,1,0,0,1,0,0,4,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,48,5,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,10222,5,0.5111,0,0,0,0,1,0,0,0,0,1,0,3,0,0,1,0,0,1,0,0,3,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1
0,1,0,2,0,30,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4221,4,0.21105,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,2,0,0,1,0,1,1,0,0,0,1
0,1,0,2,0,18,2,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,6361,5,0.31805,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1
0,0,1,3,0,12,2,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1297,2,0.06485,1,0,0,0,0,1,0,0,1,0,0,4,0,0,0,1,0,1,0,0,4,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,21,3,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,2241,3,0.11205,1,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,1,1,0,0,0,1
0,1,0,2,0,6,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,1050,2,0.0525,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,2,0,0,0,1,1,0,1,0,0,1
0,0,1,3,0,6,1,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,1047,2,0.05235,1,0,0,0,0,1,0,0,1,0,0,4,0,1,0,0,0,1,0,0,4,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1
0,0,0,0,1,24,3,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,6314,5,0.3157,1,0,0,0,0,1,1,0,0,0,0,2,0,0,1,0,0,0,1,0,2,0,0,0,1,1,1,0,0,0,1,0,2,0,0,0,1,1,0,1,0,0,1
0,1,0,2,0,30,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3496,4,0.1748,0,0,0,1,0,4,0,0,1,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,2,0,1,0,0,1
0,0,0,0,1,48,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3609,4,0.18045,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1
0,0,1,3,0,30,3,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,3017,4,0.15085,1,0,0,0,0,1,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,24,3,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,4139,4,0.20695,0,1,0,0,0,2,0,0,1,0,0,3,0,0,1,0,0,1,0,0,3,0,1,0,0,1,0,0,1,0,1,0,2,0,1,0,0,1,0,1,0,0,1
0,0,0,0,1,36,4,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,5742,5,0.2871,0,1,0,0,0,2,0,0,0,1,0,2,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,1,0,2,0,0,1,0,1,0,1,0,0,1
0,0,0,0,1,60,5,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,10366,5,0.5183,1,0,0,0,0,1,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1
0,0,0,0,1,6,1,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,2080,3,0.104,0,0,1,0,0,3,0,0,1,0,0,2,0,0,0,1,0,1,0,0,2,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,30,3,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,4530,4,0.2265,1,0,0,0,0,1,0,0,0,1,0,4,0,1,0,0,0,1,0,0,4,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1
0,0,0,0,1,24,3,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,5150,5,0.2575,1,0,0,0,0,1,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1
1,0,0,1,0,24,3,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,2384,3,0.1192,1,0,0,0,0,1,0,0,0,0,1,4,0,0,1,0,0,1,0,0,4,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1
0,0,0,0,1,18,2,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1453,2,0.07265,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,6,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1538,2,0.0769,1,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,12,2,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,2279,3,0.11395,0,0,0,0,1,0,0,0,1,0,0,4,0,0,1,0,0,1,0,0,4,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1
0,0,0,0,1,15,2,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,1478,2,0.0739,1,0,0,0,0,1,0,0,1,0,0,3,0,0,0,1,0,1,0,0,3,1,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,24,3,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,5103,5,0.25515,1,0,0,0,0,1,0,1,0,0,0,3,0,0,0,1,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,1,3,0,0,1,0,1,0,1,0,0,1
0,1,0,2,0,36,4,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,9857,5,0.49285,0,1,0,0,0,2,0,0,0,1,0,3,0,0,1,0,0,1,0,0,3,0,1,0,0,0,0,0,1,0,1,0,2,0,1,0,0,2,0,1,0,0,1
0,0,0,0,1,60,5,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,6527,5,0.32635,0,0,0,0,1,0,0,0,1,0,0,4,0,0,1,0,0,1,0,0,4,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,2,0,1,0,0,1
0,0,1,3,0,10,1,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,1347,2,0.06735,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,2,0,1,0,0,1,0,0,1,0,1,0,2,0,0,1,0,1,0,1,0,0,1
0,1,0,2,0,36,4,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,2862,3,0.1431,0,1,0,0,0,2,0,0,0,0,1,3,0,0,1,0,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1
0,0,0,0,1,9,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,2753,3,0.13765,0,1,0,0,0,2,0,0,0,0,1,4,0,0,1,0,0,0,1,0,4,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1
1,0,0,1,0,12,2,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,3651,4,0.18255,0,0,0,1,0,4,0,0,1,0,0,3,0,0,1,0,0,1,0,0,3,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,1,0,0,0,1
